frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
130,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.13341300087632,0.003750999894691631,0.008345999958692119,126.23454799904721
131,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.27988899918273,0.0033340002119075507,0.008081002306425944,124.64905499655288
132,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.34196099778637,0.0035270022635813802,0.0089230015873909,124.60116999864113
133,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,110.85126699981629,0.003878001734847203,0.008941999112721533,123.15121899882797
134,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.02941900107544,0.0033899996196851134,0.007912000000942498,125.73003899888135
135,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.94609899757779,0.003678000211948529,0.008076000085566193,123.85064800037071
136,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.62823200033745,0.0036560013541020453,0.00905900014913641,124.372703001427
137,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,117.18495200329926,0.0034610020520631224,0.008246002835221589,128.99609599844553
138,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.16584300220711,0.00392099900636822,0.00843399902805686,124.17535900021903
139,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.1380879994831,0.0035140001273248345,0.008477996743749827,124.11612000141758
140,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.62706199786044,0.003797998942900449,0.008316997991641983,127.55044100049417
141,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.64222200063523,0.0036800011002924293,0.007915998139651492,125.96759799998836
142,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.22860900024534,0.0036950004869140685,0.008908999006962404,127.19442500019795
143,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.61901899726945,0.018593000277178362,0.022590000298805535,126.2853760017606
144,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,133.92995400135987,0.003425000613788143,0.008843002433422953,144.71472700097365
145,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.78042700036895,0.004239998816046864,0.008348000847036019,126.84706800064305
146,True,0.0,0.0,1,0,0.507389485836029,0.0,0.507389485836029,rfdetr,True,0,116.68781600019429,0.0,0.042234998545609415,127.82956899900455
147,True,0.0,0.0,0,3,0.0,0.3069423735141754,0.30239108204841614,gdino_fallback,True,0,113.69620199911878,281.435897002666,281.6951439999684,407.33620500031975
148,True,0.0,0.0,0,3,0.0,0.38312187790870667,0.3048688769340515,gdino_fallback,True,0,109.15403100079857,278.57616300025256,278.8853399979416,399.0494950012362
149,True,0.0,0.0,0,3,0.0,0.3460991382598877,0.3107989728450775,gdino_fallback,True,0,112.88364700158127,282.7179169980809,283.1630930013489,407.09612300270237
150,True,0.0,0.0,0,3,0.0,0.32809871435165405,0.2848743498325348,gdino_fallback,True,0,111.91860200051451,277.8575459997228,278.2104290017742,401.18155800155364
151,True,0.0,0.0,0,3,0.0,0.38850200176239014,0.34147265553474426,gdino_fallback,True,0,115.20678499800852,285.2924970029562,285.6589420007367,411.797941000259
152,True,0.0,0.0,0,4,0.0,0.4820481240749359,0.21833586692810059,gdino_fallback,True,0,115.47587799941539,278.8861410008394,279.219034997368,405.7725969978492
153,True,0.0,0.0,0,4,0.0,0.4709038734436035,0.2440025359392166,gdino_fallback,True,0,113.83872000078554,278.8456749985926,279.19745100007276,404.20485899812775
154,True,0.0,0.0,0,4,0.0,0.48963311314582825,0.188323974609375,gdino_fallback,True,0,118.54075299925171,280.4208950001339,280.85132500200416,410.42850899975747
155,True,0.0,0.0,0,3,0.0,0.37926343083381653,0.23616375029087067,gdino_fallback,True,0,110.84462999860989,280.40342100212,280.7412309994106,402.5399840029422
156,True,0.0,0.0,1,0,0.5024079084396362,0.0,0.5024079084396362,rfdetr,True,0,117.3834490000445,0.0,0.21383299826993607,128.50563199754106
157,True,0.0,0.0,0,3,0.0,0.3263787627220154,0.25515803694725037,gdino_fallback,True,0,132.8162899990275,286.52761400007876,286.8679780003731,433.14874499992584
158,True,0.0,0.0,0,3,0.0,0.3991088271141052,0.27212125062942505,gdino_fallback,True,0,119.43266299931565,278.37502399779623,278.72976300204755,408.9689450011065
159,True,0.0,0.0,0,2,0.0,0.36692994832992554,0.0,none,True,1,116.97231599828228,278.9204229993629,279.1434910031967,407.0645659994625
160,True,0.0,0.0,0,3,0.0,0.3731902539730072,0.2186693549156189,gdino_fallback,True,0,116.63657600001898,279.2511089974141,279.6092949974991,408.0626930008293
161,True,0.0,0.0,0,3,0.0,0.3976460099220276,0.24310296773910522,gdino_fallback,True,0,113.77654500029166,277.7210999993258,278.0850439994538,402.3912049997307
162,True,0.0,0.0,0,3,0.0,0.43476125597953796,0.24382245540618896,gdino_fallback,True,0,123.61107300239382,288.1217469985131,288.44346400001086,422.44571799892583
163,True,0.0,0.0,0,3,0.0,0.47021961212158203,0.30964964628219604,gdino_fallback,True,0,110.54268799853162,279.25391600001603,279.5989289988938,401.08627999870805
164,True,0.0,0.0,0,3,0.0,0.43452128767967224,0.328529417514801,gdino_fallback,True,0,115.47716200220748,278.0976119975094,278.4472690000257,404.74683699721936
165,True,0.0,0.0,0,4,0.0,0.41466179490089417,0.36229208111763,gdino_fallback,True,0,116.07162800282822,279.0223390002211,279.37166600167984,405.7710430024599
166,True,0.0,0.0,0,3,0.0,0.3961849510669708,0.3381863832473755,gdino_fallback,True,0,117.72591399858356,279.96512900062953,280.361367000296,408.57951599900844
167,True,0.0,0.0,0,3,0.0,0.37022536993026733,0.3132096529006958,gdino_fallback,True,0,110.28076600268832,279.4915839986061,279.855647997465,400.6221390009159
168,True,0.0,0.0,0,4,0.0,0.46153250336647034,0.38144996762275696,gdino_fallback,True,0,118.93582899938338,281.13348800252425,281.4595529998769,411.1583160010923
169,True,0.0,0.0,0,3,0.0,0.4467662274837494,0.3085026443004608,gdino_fallback,True,0,109.8812669988547,277.63733599931584,277.9563020012574,398.2774079995579
170,True,0.0,0.0,0,3,0.0,0.41762775182724,0.3170032203197479,gdino_fallback,True,0,116.44972100111772,278.5028930011322,278.8251060010225,405.8984959992813
171,True,0.0,0.0,0,3,0.0,0.45177996158599854,0.3242354094982147,gdino_fallback,True,0,115.3015529998811,278.6387560008734,278.9749009971274,404.7457039996516
172,True,0.0,0.0,1,3,0.5484302639961243,0.4758184552192688,0.2716379463672638,gdino_fallback,True,0,117.89852400033851,282.3823580001772,282.7754069985531,411.83991599973524
173,True,0.0,0.0,0,3,0.0,0.4678787887096405,0.32831406593322754,gdino_fallback,True,0,115.73377400054596,277.4153430000297,277.80115399946226,404.3024909988162
174,True,0.0,0.0,0,3,0.0,0.33317768573760986,0.33317768573760986,gdino_fallback,True,0,115.33847099781269,278.65016299983836,279.00494799905573,404.9199469991436
175,True,0.0,0.0,0,3,0.0,0.3268083333969116,0.30383506417274475,gdino_fallback,True,0,114.5264059996407,279.5719170026132,279.92897799776983,405.15277499798685
176,True,0.0,0.0,0,3,0.0,0.4622909724712372,0.29533153772354126,gdino_fallback,True,0,115.77322500306764,279.4035530023393,279.75202000016,406.60285799822304
177,True,0.0,0.0,0,3,0.0,0.4496946632862091,0.22988080978393555,gdino_fallback,True,0,108.62341500251205,281.3092100004724,281.6742949980835,400.7051180014969
178,True,0.0,0.0,1,0,0.5775181651115417,0.0,0.5775181651115417,rfdetr,True,0,117.91234499833081,0.0,0.211923001188552,128.8119970013213
179,True,0.0,0.0,0,3,0.0,0.3223126530647278,0.3147873282432556,gdino_fallback,True,0,116.64882700279122,285.840038999595,286.20854900145787,413.30231000029016
180,True,0.0,0.0,0,3,0.0,0.3755919337272644,0.3755919337272644,gdino_fallback,True,0,113.89483099992503,277.4025869985053,277.746150000894,402.02827000030084
181,True,0.0,0.0,0,3,0.0,0.34764787554740906,0.34554681181907654,gdino_fallback,True,0,116.36149200057844,277.88037799837184,278.21113800018793,404.6269040009065
182,True,0.0,0.0,0,1,0.0,0.47015878558158875,0.47015878558158875,gdino_fallback,True,0,115.82488500062027,278.89487400170765,279.22980099901906,404.7104510027566
183,True,0.0,0.0,0,1,0.0,0.4667544364929199,0.4667544364929199,gdino_fallback,True,0,108.09310600234312,277.86471800209256,278.20353099741624,396.479951999936
184,True,0.0,0.0,0,2,0.0,0.2603894770145416,0.2603894770145416,gdino_fallback,True,0,115.29361299835728,280.95276599924546,281.26491500006523,406.47732799698133
185,True,0.0,0.0,0,1,0.0,0.3510885536670685,0.0,none,True,1,106.11837100077537,276.5898239995295,276.8479929982277,392.84956800111104
186,True,0.0,0.0,0,1,0.0,0.2465333193540573,0.0,none,True,2,114.62143400058267,277.99891799804755,278.27016699666274,402.6080750008987
